Producto,Marca,Modelo,Calificación,Fecha,Texto
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente, entrega en la fecha que corresponde, el teléfono muy muy bueno! Me encanto, muy buena compra, hasta el momento no he tenido ni un inconveniente con el teléfono."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Retiro del producto rápido y sin demoras, producto igual al anuncio, buen tamaño, color excelente, hasta ahora buen desempeño, cumple con lo requerido, lo recomiendo 100%"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"Compre este celular pero no me gustó por el tamaño de la pantalla, estaba acostumbrado a utilizar pantallas más grandes, así que lo tuve que cambiar por el iPhone 13 PRO"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente compra y feliz con el producto, la vendedora que me atendió un 10,  amorosa simpatica,  proactiva,  buen elemento para falabella. MILA,  es el nombre de ella."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Además de tener un hermoso diseño, su tamaño es perfecto. Muy rápido para descargar archivos y me sorprendió lo fácil que fue traspasar todo mi iphone antiguo al nuevo."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"Tuve que cambiar de teléfono por un accidente e invertir en este iPhone fue lo mejor, es muy completo y súper rápido, tiene una cámara increíble y todo es maravilloso"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Todo bien con el celular  corresponde a la descripción, en cuanto a color, capacidad de memoria, está funcionando perfecto y la  entrega fue el día que corresponde."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 meses,"Muy buena compra, compré dos iPhone 13, mi pareja feliz por el regalo y yo también disfrutando del producto, y que mejor que estaba en oferta, ahora se agotaron ??"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es un teléfono excelente, según lo especificado, gran rendimiento y bonito diseño, llego el día indicado y sin problema alguno. Estoy muy satisfecha con la compra."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Me encantó, es muy útil funcional, excelente cámara, el despacho fue el mismo día que lo compré. Excelente producto. Tenían el color rojo que era el que quería"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Siempre lo que compro tanto el tienda como online he quedado satisfecho pues cumplen con las expectativas que tengo en el articulo comprado esta vez fue un fono.
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es igual a la foto muy buena calidad antes tenia el xr y el cambio es fantastico, la pantalla se ve genial y la bateria puede durar hasta 16 horas en uso normal"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"iPhone súper rápido, buena calidad de imagen y video. Muy recomendable para que puedan adquirir este equipo que encontré a un valor tentativo dentro de su gama."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es un excelente celular, pero me ha costado mucho adaptarme de Android a Apple, pero aún así es increíble. Buena cámara, rápido, batería duradera. Recomendable"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es muy bueno para tomar fotos, y el modo cine UF ESPECTACULAR, buen almacenamiento y muy bonito diseño y ademas muy resistente. Se paso apple es una maravilla"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente calidad y más bonito que en la foto. Yo tuve iPhone 3 4 y 5 y emigré a android. No es malo, pero volví a Apple y ahora sí que nunca más me cambio."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Muy buen servicio .. el celular viene en óptimas condiciones el retiro y entrega del producto un 10/10 Se respetó fecha de entrega. Feliz con mi producto
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es la misma calidad que todos los iPhone, me  tengo que acostumbrar a que es un poco más pequeño al yo tenía el iPhone 11.La cámara es lo mejor totalmente."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 2 meses,Me dio mucho miedo ver la caja asi.. pero la del iphone se veia sellada.. y bueno al abrirlo todo ok y en excelentes condiciones! Solo que me dio miedooo
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 2 años,"SE RECALENTÓ Y LA BATERÍA SE ACABÓ EN MENOS DE 1/2 hora …. Y NO ENCENDIÓ MÁS. MUY TRISTE LA EXPERIENCIA, YA QUE NUNCA ME HABÍA PASADO ESO CON UN IPHONE"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Cambie de un iphone xr a este y la verdad si se nota el cambio, la camara es de mucha mejor calidad y la bateria dura bastante y se carga super rapido"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente, fue de manera sencilla, rapida y eficaz 100% recomendable, iPhone cumple con su descripción, llego de manera segura y en excelente estado."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Excelente, fue de manera sencilla, rapida y eficaz 100% recomendable, iPhone cumple con su descripción, llego de manera segura y en excelente estado."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Hermoso diseño, gran capacidad, mucha rapidez para bajar archivos y juegos. Mucha facilidad para traspasar TODA la información de mi antiguo iPhone."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 meses,A pesar de que no es el último modelo de iphone (13) realmente es una excelente compra y lo compré a un muy buen precio comparado con otras tiendas.
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Teléfono de grandes prestaciones, concocido por el mercado, pero estaba disponible el mismo dia en la tienda, de esta forma no me quede incomunicado"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Muy rápido, muy comodo pues es mas pequeño que es antecesores y la batería me dura casi 2 días, grandes mejoras en la cámara fotográfica, me encantó"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,iPhone hermoso. Muy poderoso y rápido. Vuelvo a recalcar que es una excelente opción si lo compran en oferta con la cmr y en 10 pagos sin intereses.
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Cumplieron con el envío, super rápido. Producto de buena calidad, además que aproveché la venta en Ciber Day y me salió muy conveniente esta compra."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Por años tuve mi fiel Iphone 6s, jamás me falló y lo cuidé con cariño, ahora cambié y la verdad que el Iphone 13 es una bestia. Feliz con mi compra"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Cambie de un iphone xr a este y la verdad se nota bastante el cambio, la camara, el sistema operativo, la duracion de la bateria y la carga rapida."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"muy cómodo de usar, estaba acostumbrado al SE de 2da Gen. hasta que decidí cambiarme a este y me ha servido para ver mejor mi material de estudio."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 2 años,"El cel es bueno, toma buenas fotos, adaptable a la necesidad del comprador, excelente durabilidad de la batería, debería tener pantalla más grande"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Es un equipo que vale la Pena el costo , tiene todas las necesidades que busco y el tamaño es ideal, es decir la calidad de la cámara es perfecta"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Lo tengo Hace 3 meses y me Encanta la Batería sobre todo que me dura 1 día y medio y lo más 2 días estoy Súper feliz con mi compra lo recomiendo
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Buen tamaño, procesador rápido, cámara con buena resolución pero de corto zoom.Viene sin audífonos y sin cargador, solo con el cable de carga."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,El producto impecable el transporte de entrega malo entregaron el celular en otro domicilio menos mal que lo devolvieron a la dirección exacta.
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es un dispositivo genial, rápido, de buen tamaño, con una cámara increíble, corren todas mis apps sin inconvenientes, estoy feliz con mi compra"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Es un producto genial, corresponde a las imágenes, toma buenas fotos, es súper rápido, la batería dura bastante. Súper contento con la compra."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Me cambie de android a iPhone y es muy notoria sus diferencias ,celular rápido con buena interfaz entre aplicaciones entre otros lo recomiendo"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Buen smartphone, genial y lo compré a buen precio, me pase del 8 al 13, el 8 lo use como 4 años, ahora a darle otros 4 años  a este 13 jajaja"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Muy bueno el celular lo único que en la descripción del producto el iPhone 13 de 128 gb tienes 4 de RAM no 6 cómo está publicado en falabella
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,El producto no biene el enchufe solo el cable entonces como se carga el celular nada que ver el celular es carisima y no trae enchufe que mal
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Obviamente con Apple te vas a la segura de que cuentas con un equipo de buena calidad, teniendo en cuenta que esta es la versión 13 básica,"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Feliz con mi celular, tamaño perfecto, rápido, mejor compra   O mejor compra, y como siempre Falabella cumpliendo con las fechas de entrega"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 21 días,"La verdad si es lo que esperaba, el color es maravilloso y el tamaño es ideal, es justo lo que esperaba, incluso es muy útil para trabajar."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente celular, destacando en la calidad de sus fotos y su gran procesador ideal para la vida de hoy en día . El color azul es hermoso."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente iPhone, rápido, buena capacidad de almacenamiento y las cámaras muy buenas. Pase del 11 al 13 y se nota el cambio. Lo recomiendo"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"El iPhone 13 es un excelente producto de buenas características:En base a la seguridad, calidad y avances tecnológicos!Le pongo un 10."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Las características que describe el producto en la app, y como viene son iguales y viene en un buen estado. No tengo ningún inconveniente"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Muy buena Resolucion de la cámara, una excelente nitidez de la pantalla y lo mejor el procesar, rápido cada vez al iniciar una aplicación"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Excelente equipo como la mayoría de los iPhone. Es rápido, liviano, cómodo de usar, buena cámara, modo cine le da un plus a los videos."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"La batería es sorprendente me dura casi todo el día, el tamaño es ideal, llevo casi dos meses con el celular y ah funcionado súper!!!"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Muy contenta, excelente gráfica,  muy buena cámara entrega el el mismo de la compra, era un regalo para mi sobrino. Muy recomendado."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"Buscando subir de categoría, este iPhone 13 no decepciona. Bien dotado y con muy buen tamaño, satisface plenamente las expectativas."
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Siempre cumpliendo todas mis expectativas, vino sellado, y hasta el momento cumple con todas las características y sin ninguna falla"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,Estos teléfonos volvieron a la esencia y se ven a la vista y al tacto muy bien. Al que le guste este sistema operativo le encantará
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Buen precio Falabella. Te vas a la segura en la calidad y seguridad con un iPhone. Este con buena memoria y color verde que quería.
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,Buena resolucion buen porte buena pantalla rapido  lo unico que los volumenes no se manejan por separado hasta ahora una maravilla
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,"El producto fue mejor de lo que esperaba, el tamaño es ideal para llevarlo a cualquier lado, es fluido y la camara es sorprendente"
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,La descripción del producto se condice con lo recibido. Bien embalado y protegido. Tiempo de despacho rápido. Grata experiencia.
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Muy buen producto, en tamaño, calidad, claridad, un muy buen tablet, lo recomiendo totalmente.  Cumplió todas mis expectativas."
