Producto,Marca,Modelo,Calificación,Fecha,Texto,texto_limpio,sentimiento,tokens,dominant_topic
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,2 de 5 estrellas.,hace 6 meses,Estubo regular,estubo regular,NEU,"['estubo', 'regular']",2
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Liviano, elegante, muy rapido, sonido muy bueno, fácil de configurar si estas cambiando de iPhone, tiene una aplicación que lo hace solo y asi no pierdes nada, ni siquiera las fotos del whatsApp  que no hayas bajado a tu equipo antiguo.debes tener IOS14 eso si. iPhone siempre es sinónimo de calidad a largo plazo",liviano elegante rapido sonido bueno fácil configurar cambiar iphone aplicación hacer solo asi pierd siquiera foto whatsapp bajado equipo antiguodebes tener io iphonar siempre sinónimo calidad largo plazo,NEU,"['liviano', 'elegante', 'rapido', 'sonido', 'bueno', 'fácil', 'configurar', 'cambiar', 'iphone', 'aplicación', 'hacer', 'solo', 'asi', 'pierd', 'siquiera', 'foto', 'whatsapp', 'bajado', 'equipo', 'antiguodebes', 'tener', 'io', 'iphonar', 'siempre', 'sinónimo', 'calidad', 'largo', 'plazo']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 2 años,"Nunca pude disfrutar del privilegio de tan connotado equipo, porque me hackearon facilmente la tarjeta CMR y el ladron se lo compró y ahora me llega un correo diciendome que cuente mi experiencia. No puedo hablar del telefono Pero no recomiendo la CMR, muy fácil de hackear, solo tome un Didi y listo.",nunca poder disfrutar privilegio tanto connotado equipo hackear facilmente tarjeta cmr ladron comprar ahora llegar correo diciendomar cuente experiencia poder hablar telefono recomeir cmr fácil hackear solo tomar didi listo,NEU,"['nunca', 'poder', 'disfrutar', 'privilegio', 'connotado', 'equipo', 'hackear', 'facilmente', 'tarjeta', 'cmr', 'ladron', 'comprar', 'ahora', 'llegar', 'correo', 'diciendomar', 'cuente', 'experiencia', 'poder', 'hablar', 'telefono', 'recomeir', 'cmr', 'fácil', 'hackear', 'solo', 'tomar', 'didi', 'listo']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,"Como siempre apple se caracteriza por buenos productos, en este caso regalo para mi esposa, feliz con su nuevo telefono, eso si, vale decir que viene con IOS 11 y si quieres pasar tu antigua info de manera espejo, debes actualizarlo primero a la 15, para luego si hacer las transferencia, lo demás todo ok",siempre apple caracterizar buen producto caso regalo esposa feliz nuevo telefono valer decir venir io quier pasar antiguo info manera espejo deber actualizar él primero luego hacer transferencia demá,NEU,"['siempre', 'apple', 'caracterizar', 'buen', 'producto', 'caso', 'regalo', 'esposa', 'feliz', 'nuevo', 'telefono', 'valer', 'decir', 'venir', 'io', 'quier', 'pasar', 'antiguo', 'info', 'manera', 'espejo', 'deber', 'actualizar', 'primero', 'luego', 'hacer', 'transferencia', 'demá']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 10 meses,"Excelente pantalla Oled, nítida y muy bien iluminada, teléfono robusto de piezas premium. Cámara para fotos decente, para grabar vídeos es una maravilla, compatible con Dolby atmos y Dolby vision. O sea, sonido hi fi e imagen profesional. La batería es duradera, Apple ha mejorado harto en ese aspecto.",excelente pantalla oled nítido bien iluminado teléfono robusto pieza premium cámar foto decente grabar vídeo maravillo compatible dolby atmos dolby vision sonido imagen profesional bateer duradero apple mejorado harto aspecto,POS,"['excelente', 'pantalla', 'oled', 'nítido', 'bien', 'iluminado', 'teléfono', 'robusto', 'pieza', 'premium', 'cámar', 'foto', 'decente', 'grabar', 'vídeo', 'maravillo', 'compatible', 'dolby', 'atmos', 'dolby', 'vision', 'sonido', 'imagen', 'profesional', 'bateer', 'duradero', 'apple', 'mejorado', 'harto', 'aspecto']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El tamaño y peso son cómodos. Varias herramientas útiles para organizarse, buena cámara incluso en ambientes bien oscuros. Buen procesador, los juegos me han funcionado sin problemas. La batería dura lo suficiente para el día. Además tiene un diseño muy lindo, estoy contenta con la compra.",tamaño peso cómodo varios herramienta útil organizar él buen cámara incluso ambiente bien oscuro buen procesador juegos funcionado problema bateer duro suficiente día además diseño lindo contentar compra,POS,"['tamaño', 'peso', 'cómodo', 'varios', 'herramienta', 'útil', 'organizar', 'buen', 'cámara', 'incluso', 'ambiente', 'bien', 'oscuro', 'buen', 'procesador', 'juegos', 'funcionado', 'problema', 'bateer', 'duro', 'suficiente', 'día', 'además', 'diseño', 'lindo', 'contentar', 'compra']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"El iphone 13 es excelente, rapido, buen tamaño, excelente cámara con alta definición, cumplió mis expectativas. El color rosa es como pastel pero es hermosoo!! Lo ame!! Buena duración de batería, facil de manejar, reconocimiento facil incluso con la mascarilla, feliz con mi compra ??",iphonar excelente rapido buen tamaño excelente cámara alto definición cumplir expectativa color rosa pastel hermosoo ame buen duración bateer facil manejar reconocimiento facil incluso mascarilla feliz compra,POS,"['iphonar', 'excelente', 'rapido', 'buen', 'tamaño', 'excelente', 'cámara', 'alto', 'definición', 'cumplir', 'expectativa', 'color', 'rosa', 'pastel', 'hermosoo', 'ame', 'buen', 'duración', 'bateer', 'facil', 'manejar', 'reconocimiento', 'facil', 'incluso', 'mascarilla', 'feliz', 'compra']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"Un producto de excelente tecnología pero su accesibilidad es menos eficiente que anteriores versiones por carecer de la función huella.  Igualmente lo prefiero por la diferencia de precio con otras versiones que si la tienen disponible, ya me estoy acostumbrando.Muy recomendable !!",producto excelente tecnología accesibilidad menos eficiente anterior versión carecer función huella igualmente preferir diferencia precio versión disponible acostumbrandomuy recomendable,NEU,"['producto', 'excelente', 'tecnología', 'accesibilidad', 'menos', 'eficiente', 'anterior', 'versión', 'carecer', 'función', 'huella', 'igualmente', 'preferir', 'diferencia', 'precio', 'versión', 'disponible', 'acostumbrandomuy', 'recomendable']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"Teléfono de buenas prestaciones, batería que dura bastante carece de algunas características de otros Teléfonos de similar precio.Con respecto a la experiencia de compra, fue muy buena se compró durante la mañana y durante la tarde se realizó el retiro sin mayores contratiempos.",teléfono buena prestación bateer duro bastante carecer característica teléfonos similar preciocon respecto experiencia compro buen comprar mañana tarde realizar retiro mayor contratiempo,NEU,"['teléfono', 'buena', 'prestación', 'bateer', 'duro', 'bastante', 'carecer', 'característica', 'teléfonos', 'similar', 'preciocon', 'respecto', 'experiencia', 'compro', 'buen', 'comprar', 'mañana', 'tarde', 'realizar', 'retiro', 'mayor', 'contratiempo']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Muy buen equipo, iPhone casi siempre salen muy buenos, este en particular tiene buena memoria, peso, pantalla, cámara, estaba además en un muy buen descuento, no alcancé la primera vez pero vi que cada cierto tiempo lanzan la promoción y conviene mucho, sobretodo con CMR.",buen equipo iphonar casi siempre salir buen particular buen memoria peso pantalla cámar además buen descuento alcancé primero vez cada cierto tiempo lanzar promoción convenir sobretodo cmr,POS,"['buen', 'equipo', 'iphonar', 'casi', 'siempre', 'salir', 'buen', 'particular', 'buen', 'memoria', 'peso', 'pantalla', 'cámar', 'además', 'buen', 'descuento', 'alcancé', 'primero', 'vez', 'cada', 'cierto', 'tiempo', 'lanzar', 'promoción', 'convenir', 'sobretodo', 'cmr']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Llegó el día acordado y el repartidor me sugirió abrirlo de inmediato para mi tranquilidad y la de él. Todo venía en perfecto estado. El teléfono es muy rápido y fácil de usar. La cámara muy nítida y viene también para grabar en modo cine, los videos quedan geniales.",llegar día acordado repartidor sugerir abrir él inmediato tranquilidad venir perfecto teléfono rápido fácil usar cámara nítido venir grabar modo cine video quedar genial,POS,"['llegar', 'día', 'acordado', 'repartidor', 'sugerir', 'abrir', 'inmediato', 'tranquilidad', 'venir', 'perfecto', 'teléfono', 'rápido', 'fácil', 'usar', 'cámara', 'nítido', 'venir', 'grabar', 'modo', 'cine', 'video', 'quedar', 'genial']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"Es primera vez que compro un iPhone y la verdad estoy muy contenta con haberlo hecho, llevo más de una semana usándolo y ningún problema, la batería dura bastante para el uso que le doy, además, de que tienen gran capacidad de memoria y calidad fotográfica muy buena",primero vez compro iphonar verdad contentar haber él hacer llevo semana usándolo ninguno problema bateer duro bastante uso dar además gran capacidad memorio calidad fotográfico buen,POS,"['primero', 'vez', 'compro', 'iphonar', 'verdad', 'contentar', 'haber', 'hacer', 'llevo', 'semana', 'usándolo', 'ninguno', 'problema', 'bateer', 'duro', 'bastante', 'uso', 'dar', 'además', 'gran', 'capacidad', 'memorio', 'calidad', 'fotográfico', 'buen']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"Al ser mi primera experiencia con apple, debo decir, que fue la mejor decisión adquirir este producto. Resulta ser bastante rápido el sistema, y la batería dura aprox 1 día.La cámara trasera tiene buena resolución, y el peso del teléfono es medianamente ligero.",ser primero experiencia apple deber decir mejor decisión adquirir producto resultar ser bastante rápido sistema bateer duro aprox díalo cámara trasero buen resolución peso teléfono medianamente ligero,NEU,"['ser', 'primero', 'experiencia', 'apple', 'deber', 'decir', 'mejor', 'decisión', 'adquirir', 'producto', 'resultar', 'ser', 'bastante', 'rápido', 'sistema', 'bateer', 'duro', 'aprox', 'díalo', 'cámara', 'trasero', 'buen', 'resolución', 'peso', 'teléfono', 'medianamente', 'ligero']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"BUEN PRODUCTO ES MUY RÁPIDO, LIVIANO Y FÁCIL DE USAR TENIA MIEDO DE NO ADAPTARME PORQUE SIEMPRE MANEJE ANDROID  PERO ES SENCILLO Y TIENE UNA PANTALLA INCREÍBLE. LO RETIRE EN TIENDA  FALABELLA RESPONSABLE CON LOS PLAZOS ESTABLECIDOS, SUPER CONFORME CON LA COMPRA.",buen producto rápido liviano fácil usar tenia miedo adaptarme siempre manejar android sencillo pantalla increíble retire tienda falabella responsable plazo establecido super conforme compra,POS,"['buen', 'producto', 'rápido', 'liviano', 'fácil', 'usar', 'tenia', 'miedo', 'adaptarme', 'siempre', 'manejar', 'android', 'sencillo', 'pantalla', 'increíble', 'retire', 'tienda', 'falabella', 'responsable', 'plazo', 'establecido', 'super', 'conforme', 'compra']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"El teléfono cumplió ampliamente mis expectativas, ya que es rápido, cómodo para usar y con la memoria suficiente para mis necesidades. Tiene un acabado elegante y un tamaño justo. La infinidad de aplicaciones lo hace ser adaptable para cualquier persona.",teléfono cumplir ampliamente expectativa rápido cómodo usar memoria suficiente necesidad acabado elegante tamaño justo infinidad aplicación hacer ser adaptable cualquiera persona,POS,"['teléfono', 'cumplir', 'ampliamente', 'expectativa', 'rápido', 'cómodo', 'usar', 'memoria', 'suficiente', 'necesidad', 'acabado', 'elegante', 'tamaño', 'justo', 'infinidad', 'aplicación', 'hacer', 'ser', 'adaptable', 'cualquiera', 'persona']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,El producto lo compre con descuento en la tienda anda bien se siente muy bien fue un salto del 8 al 13 así que se nota la diferencia lo único al sacarlo en cuotas (6) me subió como 80.000 más de lo que me costo pero en fin el producto  Anda súper bien,producto compre descuento tienda anda bien bien saltar así noto diferenciar único sacar él cuota subir costo fin producto anda súper bien,POS,"['producto', 'compre', 'descuento', 'tienda', 'anda', 'bien', 'bien', 'saltar', 'así', 'noto', 'diferenciar', 'único', 'sacar', 'cuota', 'subir', 'costo', 'fin', 'producto', 'anda', 'súper', 'bien']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 años,"Si bien es cierto es un teléfono de alta gama, donde la batería rinde eficientemente. El manejo de la cámara no es tan eficiente. Para el valor podría traer de fabrica una opción de manejo Manual de todos los parámetros.El resto nada que decir",bien cierto teléfono alto gama baterío rendir eficientemente manejo cámar tanto eficiente valor poder traer fabrico opción manejo manual parámetrosel resto decir,NEU,"['bien', 'cierto', 'teléfono', 'alto', 'gama', 'baterío', 'rendir', 'eficientemente', 'manejo', 'cámar', 'eficiente', 'valor', 'poder', 'traer', 'fabrico', 'opción', 'manejo', 'manual', 'parámetrosel', 'resto', 'decir']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"El Iphone 13  es un equipo  excelente, rápido para procesar  información, para abrir documentos,  para  interactuar con  las Apps, tiene excelente audio y en esta versión las fotografías han sido mejoradas.   Feliz con mi renovación de  equipo.",iphone equipo excelente rápido procesar información abrir documento interactuar apps excelente audio versión fotografía sido mejorar feliz renovación equipo,POS,"['iphone', 'equipo', 'excelente', 'rápido', 'procesar', 'información', 'abrir', 'documento', 'interactuar', 'apps', 'excelente', 'audio', 'versión', 'fotografía', 'sido', 'mejorar', 'feliz', 'renovación', 'equipo']",0
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un año,"El celular es increíble, es muy rápido, tecnología increíble, el diseño es impecable y tiene opciones nuevas que lo hacen muy útil como el modo cine, la batería dura demasiado y ahorra energía, añadiendo que lo entregan con garantía, excelente",celular increíble rápido tecnología increíble diseño impecable opción nuevo hacer útil modo cine batería duro demasiado ahorra energío añadir entregar garantía excelente,POS,"['celular', 'increíble', 'rápido', 'tecnología', 'increíble', 'diseño', 'impecable', 'opción', 'nuevo', 'hacer', 'útil', 'modo', 'cine', 'batería', 'duro', 'demasiado', 'ahorra', 'energío', 'añadir', 'entregar', 'garantía', 'excelente']",1
Celular Apple Iphone 13 128gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 años,"El dispositivo sin duda cumple con un rendimiento excelente y por sobretodo batería y cámara excepcional, me ha ayudado bastante en mi trabajo sobretodo por este último punto. En lo que se refiere a la entrega fue bastante rápida y expedita",dispositivo dudar cumplir rendimiento excelente sobretodo bateer cámara excepcional ayudado bastante trabajo sobretodo último punto referir entrega bastante rápido expedito,POS,"['dispositivo', 'dudar', 'cumplir', 'rendimiento', 'excelente', 'sobretodo', 'bateer', 'cámara', 'excepcional', 'ayudado', 'bastante', 'trabajo', 'sobretodo', 'último', 'punto', 'referir', 'entrega', 'bastante', 'rápido', 'expedito']",1
