Producto	Marca	Modelo	Calificación	Fecha	Texto	texto_limpio	sentimiento	tokens	dominant_topic
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	iPhone 13 excelente, demasiado rápido, la carga dura mucho más de 12 horas. Lo uso además para jugar online, en horario de trabajo, y como entretenimiento de música, película y videos.	iphonar excelente demasiado rápido carga duro hora uso además jugar online horario trabajo entretenimiento música películo video	POS	['iphonar', 'excelente', 'demasiado', 'rápido', 'carga', 'duro', 'hora', 'uso', 'además', 'jugar', 'online', 'horario', 'trabajo', 'entretenimiento', 'música', 'películo', 'video']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Muy buen equipo! Excelente resolucion en la camara! Cambia mucho del 11 que tenia ahora al 13, peso liviano, tamaño acorde y la bateria le dura muchisimo! Levanta muy bien la red 5G	buen equipo excelente resolucion camar cambia tenia ahora peso liviano tamaño acorde bateria duro muchisimo levantar bien red	POS	['buen', 'equipo', 'excelente', 'resolucion', 'camar', 'cambia', 'tenia', 'ahora', 'peso', 'liviano', 'tamaño', 'acorde', 'bateria', 'duro', 'muchisimo', 'levantar', 'bien', 'red']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	El equipo es una tremenda inversión, en calidad, seguridad, es fácil de usar, el tamaño es perfecto ni grande ni pequeño, y corresponde a las medidas ofrecidas por el fabricante.	equipo tremendo inversión calidad seguridad fácil usar tamaño perfecto grande pequeño corresponder medida ofrecido fabricante	POS	['equipo', 'tremendo', 'inversión', 'calidad', 'seguridad', 'fácil', 'usar', 'tamaño', 'perfecto', 'grande', 'pequeño', 'corresponder', 'medida', 'ofrecido', 'fabricante']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Llevo un poco más de una semana usándolo y muy rápido, pasé del iPhone 11 al 13 y se notan los cambios, hasta el momento funciona muy bien, buena batería, excelente camara	llevar semana usándolo rápido pasar iphone notar cambio momento funcionar bien buen batería excelente camar	POS	['llevar', 'semana', 'usándolo', 'rápido', 'pasar', 'iphone', 'notar', 'cambio', 'momento', 'funcionar', 'bien', 'buen', 'batería', 'excelente', 'camar']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente compra y feliz con el producto, la vendedora que me atendió un 10,  amorosa simpatica,  proactiva,  buen elemento para falabella. MILA,  es el nombre de ella.	excelente compra feliz producto vendedoro atender amoroso simpatico proactivo buen elemento falabella mila nombre	POS	['excelente', 'compra', 'feliz', 'producto', 'vendedoro', 'atender', 'amoroso', 'simpatico', 'proactivo', 'buen', 'elemento', 'falabella', 'mila', 'nombre']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Además de tener un hermoso diseño, su tamaño es perfecto. Muy rápido para descargar archivos y me sorprendió lo fácil que fue traspasar todo mi iphone antiguo al nuevo.	además tener hermoso diseño tamaño perfecto rápido descargar archivo sorprender fácil traspasar iphone antiguo nuevo	POS	['además', 'tener', 'hermoso', 'diseño', 'tamaño', 'perfecto', 'rápido', 'descargar', 'archivo', 'sorprender', 'fácil', 'traspasar', 'iphone', 'antiguo', 'nuevo']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 8 meses	Tuve que cambiar de teléfono por un accidente e invertir en este iPhone fue lo mejor, es muy completo y súper rápido, tiene una cámara increíble y todo es maravilloso	cambiar teléfono accidente invertir iphonar mejor completo súper rápido cámara increíble maravilloso	POS	['cambiar', 'teléfono', 'accidente', 'invertir', 'iphonar', 'mejor', 'completo', 'súper', 'rápido', 'cámara', 'increíble', 'maravilloso']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Muy buena compra, compré dos iPhone 13, mi pareja feliz por el regalo y yo también disfrutando del producto, y que mejor que estaba en oferta, ahora se agotaron ??	buen compra comprar dos iphone pareja feliz regalo disfrutar producto mejor oferta ahora agotar	POS	['buen', 'compra', 'comprar', 'dos', 'iphone', 'pareja', 'feliz', 'regalo', 'disfrutar', 'producto', 'mejor', 'oferta', 'ahora', 'agotar']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es un teléfono excelente, según lo especificado, gran rendimiento y bonito diseño, llego el día indicado y sin problema alguno. Estoy muy satisfecha con la compra.	teléfono excelente según especificado gran rendimiento bonito diseño llego día indicado problema alguno satisfecho compra	POS	['teléfono', 'excelente', 'según', 'especificado', 'gran', 'rendimiento', 'bonito', 'diseño', 'llego', 'día', 'indicado', 'problema', 'alguno', 'satisfecho', 'compra']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Me encantó, es muy útil funcional, excelente cámara, el despacho fue el mismo día que lo compré. Excelente producto. Tenían el color rojo que era el que quería	encantar útil funcional excelente cámar despacho mismo día comprar excelente producto color rojo querer	POS	['encantar', 'útil', 'funcional', 'excelente', 'cámar', 'despacho', 'mismo', 'día', 'comprar', 'excelente', 'producto', 'color', 'rojo', 'querer']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es igual a la foto muy buena calidad antes tenia el xr y el cambio es fantastico, la pantalla se ve genial y la bateria puede durar hasta 16 horas en uso normal	igual foto buen calidad tenio cambio fantastico pantalla genial bateria poder durar hora uso normal	POS	['igual', 'foto', 'buen', 'calidad', 'tenio', 'cambio', 'fantastico', 'pantalla', 'genial', 'bateria', 'poder', 'durar', 'hora', 'uso', 'normal']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	iPhone súper rápido, buena calidad de imagen y video. Muy recomendable para que puedan adquirir este equipo que encontré a un valor tentativo dentro de su gama.	iphone súper rápido buen calidad imagen video recomendable poder adquirir equipo encontré valor tentativo dentro gama	POS	['iphone', 'súper', 'rápido', 'buen', 'calidad', 'imagen', 'video', 'recomendable', 'poder', 'adquirir', 'equipo', 'encontré', 'valor', 'tentativo', 'dentro', 'gama']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es un excelente celular, pero me ha costado mucho adaptarme de Android a Apple, pero aún así es increíble. Buena cámara, rápido, batería duradera. Recomendable	excelente celular costado adaptarme android apple aún así increíble buen cámara rápido batería duradero recomendable	POS	['excelente', 'celular', 'costado', 'adaptarme', 'android', 'apple', 'aún', 'así', 'increíble', 'buen', 'cámara', 'rápido', 'batería', 'duradero', 'recomendable']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es muy bueno para tomar fotos, y el modo cine UF ESPECTACULAR, buen almacenamiento y muy bonito diseño y ademas muy resistente. Se paso apple es una maravilla	bueno tomar foto modo cine espectacular buen almacenamiento bonito diseño adema resistente paso apple maravilla	POS	['bueno', 'tomar', 'foto', 'modo', 'cine', 'espectacular', 'buen', 'almacenamiento', 'bonito', 'diseño', 'adema', 'resistente', 'paso', 'apple', 'maravilla']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Cambie de un iphone xr a este y la verdad si se nota el cambio, la camara es de mucha mejor calidad y la bateria dura bastante y se carga super rapido	cambiar iphonar verdad nota cambio camarar mucho mejor calidad baterio duro bastante carga super rapido	POS	['cambiar', 'iphonar', 'verdad', 'nota', 'cambio', 'camarar', 'mejor', 'calidad', 'baterio', 'duro', 'bastante', 'carga', 'super', 'rapido']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Excelente, fue de manera sencilla, rapida y eficaz 100% recomendable, iPhone cumple con su descripción, llego de manera segura y en excelente estado.	excelente manera sencillo rapido eficaz recomendable iphonar cumplir descripción llego manero seguro excelente	POS	['excelente', 'manera', 'sencillo', 'rapido', 'eficaz', 'recomendable', 'iphonar', 'cumplir', 'descripción', 'llego', 'manero', 'seguro', 'excelente']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Excelente, fue de manera sencilla, rapida y eficaz 100% recomendable, iPhone cumple con su descripción, llego de manera segura y en excelente estado.	excelente manera sencillo rapido eficaz recomendable iphonar cumplir descripción llego manero seguro excelente	POS	['excelente', 'manera', 'sencillo', 'rapido', 'eficaz', 'recomendable', 'iphonar', 'cumplir', 'descripción', 'llego', 'manero', 'seguro', 'excelente']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Hermoso diseño, gran capacidad, mucha rapidez para bajar archivos y juegos. Mucha facilidad para traspasar TODA la información de mi antiguo iPhone.	hermoso diseño gran capacidad mucho rapidez bajar archivo juegos mucho facilidad traspasar todo información antiguo iphone	POS	['hermoso', 'diseño', 'gran', 'capacidad', 'rapidez', 'bajar', 'archivo', 'juegos', 'facilidad', 'traspasar', 'información', 'antiguo', 'iphone']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	A pesar de que no es el último modelo de iphone (13) realmente es una excelente compra y lo compré a un muy buen precio comparado con otras tiendas.	pesar último modelo iphonar realmente excelente compra comprar buen precio comparado tienda	POS	['pesar', 'último', 'modelo', 'iphonar', 'realmente', 'excelente', 'compra', 'comprar', 'buen', 'precio', 'comparado', 'tienda']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Muy rápido, muy comodo pues es mas pequeño que es antecesores y la batería me dura casi 2 días, grandes mejoras en la cámara fotográfica, me encantó	rápido comodo pues mas pequeño antecesor bateer duro casi día grande mejora cámar fotográfico encantar	POS	['rápido', 'comodo', 'pues', 'mas', 'pequeño', 'antecesor', 'bateer', 'duro', 'casi', 'día', 'grande', 'mejora', 'cámar', 'fotográfico', 'encantar']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	iPhone hermoso. Muy poderoso y rápido. Vuelvo a recalcar que es una excelente opción si lo compran en oferta con la cmr y en 10 pagos sin intereses.	iphone hermoso poderoso rápido vuelvo recalcar excelente opción comprar oferta cmr pago interés	POS	['iphone', 'hermoso', 'poderoso', 'rápido', 'vuelvo', 'recalcar', 'excelente', 'opción', 'comprar', 'oferta', 'cmr', 'pago', 'interés']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	Cumplieron con el envío, super rápido. Producto de buena calidad, además que aproveché la venta en Ciber Day y me salió muy conveniente esta compra.	cumplir envío super rápido producto buen calidad además aproveché ventar ciber day salir conveniente compra	POS	['cumplir', 'envío', 'super', 'rápido', 'producto', 'buen', 'calidad', 'además', 'aproveché', 'ventar', 'ciber', 'day', 'salir', 'conveniente', 'compra']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Por años tuve mi fiel Iphone 6s, jamás me falló y lo cuidé con cariño, ahora cambié y la verdad que el Iphone 13 es una bestia. Feliz con mi compra	año fiel iphonar jamás fallar cuidé cariño ahora cambié verdad iphone bestia feliz compra	POS	['año', 'fiel', 'iphonar', 'jamás', 'fallar', 'cuidé', 'cariño', 'ahora', 'cambié', 'verdad', 'iphone', 'bestia', 'feliz', 'compra']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	3 de 5 estrellas.	hace 2 años	El cel es bueno, toma buenas fotos, adaptable a la necesidad del comprador, excelente durabilidad de la batería, debería tener pantalla más grande	cel bueno tomar buena foto adaptable necesidad comprador excelente durabilidad baterío deber tener pantalla grande	POS	['cel', 'bueno', 'tomar', 'buena', 'foto', 'adaptable', 'necesidad', 'comprador', 'excelente', 'durabilidad', 'baterío', 'deber', 'tener', 'pantalla', 'grande']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Es un equipo que vale la Pena el costo , tiene todas las necesidades que busco y el tamaño es ideal, es decir la calidad de la cámara es perfecta	equipo valer pena costo todo necesidad buscar tamaño ideal decir calidad cámaro perfecto	POS	['equipo', 'valer', 'pena', 'costo', 'necesidad', 'buscar', 'tamaño', 'ideal', 'decir', 'calidad', 'cámaro', 'perfecto']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es un dispositivo genial, rápido, de buen tamaño, con una cámara increíble, corren todas mis apps sin inconvenientes, estoy feliz con mi compra	dispositivo genial rápido buen tamaño cámara increíble correr todo apps inconveniente feliz compra	POS	['dispositivo', 'genial', 'rápido', 'buen', 'tamaño', 'cámara', 'increíble', 'correr', 'apps', 'inconveniente', 'feliz', 'compra']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es un producto genial, corresponde a las imágenes, toma buenas fotos, es súper rápido, la batería dura bastante. Súper contento con la compra.	producto genial corresponder imagen tomar buena foto súper rápido batería duro bastante súper contento compra	POS	['producto', 'genial', 'corresponder', 'imagen', 'tomar', 'buena', 'foto', 'súper', 'rápido', 'batería', 'duro', 'bastante', 'súper', 'contento', 'compra']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Buen smartphone, genial y lo compré a buen precio, me pase del 8 al 13, el 8 lo use como 4 años, ahora a darle otros 4 años  a este 13 jajaja	buen smartphonir genial compré buen precio pasar usar año ahora dar él año jajajar	POS	['buen', 'smartphonir', 'genial', 'compré', 'buen', 'precio', 'pasar', 'usar', 'año', 'ahora', 'dar', 'año', 'jajajar']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Obviamente con Apple te vas a la segura de que cuentas con un equipo de buena calidad, teniendo en cuenta que esta es la versión 13 básica,	obviamente apple vas seguro cuenta equipo buen calidad contar versión básico	POS	['obviamente', 'apple', 'vas', 'seguro', 'cuenta', 'equipo', 'buen', 'calidad', 'contar', 'versión', 'básico']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Feliz con mi celular, tamaño perfecto, rápido, mejor compra   O mejor compra, y como siempre Falabella cumpliendo con las fechas de entrega	feliz celular tamaño perfecto rápido mejor compra mejor compra siempre falabella cumplir fecha entregar	POS	['feliz', 'celular', 'tamaño', 'perfecto', 'rápido', 'mejor', 'compra', 'mejor', 'compra', 'siempre', 'falabella', 'cumplir', 'fecha', 'entregar']	0
